Date_Time,actual,predicted,previous_day_bo,Long/Short,Profit (pips)
2019-03-06,1.1304062499999998,1.1284294,1.1320333333333334,Short,0.001627083333333612
2019-03-07,1.126734583333333,1.1243119,1.1304062499999998,Short,0.0036716666666667397
2019-03-08,1.1217376000000003,1.1194229,1.126734583333333,Short,0.004996983333332761
2019-03-11,1.1239458333333334,1.1252881,1.1217376000000003,Long,0.0022082333333330872
2019-03-12,1.1272758333333333,1.1253,1.1239458333333334,Long,0.003329999999999833
2019-03-13,1.1300662499999998,1.1281924,1.1272758333333333,Long,0.002790416666666573
2019-03-14,1.1310937499999998,1.1290773,1.1300662499999998,Short,-0.001027499999999959
2019-03-15,1.1318966666666666,1.1299515,1.1310937499999998,Short,-0.0008029166666667642
2019-03-18,1.1337491666666664,1.1318167,1.1318966666666666,Short,-0.0018524999999998126
2019-03-19,1.1348045833333331,1.1329087,1.1337491666666664,Short,-0.001055416666666753
2019-03-20,1.1365991666666666,1.1347928,1.1348045833333331,Short,-0.0017945833333334882
2019-03-21,1.1393854166666666,1.1371894,1.1365991666666666,Long,0.00278624999999999
2019-03-22,1.1325358333333333,1.1302712,1.1393854166666666,Short,0.006849583333333298
2019-03-25,1.1308145833333334,1.128942,1.1325358333333333,Short,0.0017212499999998965
2019-03-26,1.129765416666667,1.1276584,1.1308145833333334,Short,0.0010491666666663235
2019-03-27,1.12604,1.1239039,1.129765416666667,Short,0.0037254166666671473
2019-03-28,1.1238595833333334,1.1218104,1.12604,Short,0.0021804166666665736
2019-03-29,1.1226300000000002,1.120594,1.1238595833333334,Short,0.0012295833333331174
2019-04-01,1.1223870833333336,1.1203148,1.1226300000000002,Short,0.00024291666666664824
2019-04-02,1.1200145833333333,1.1179991,1.1223870833333336,Short,0.0023725000000003327
2019-04-03,1.1232375,1.1213413,1.1200145833333333,Long,0.003222916666666853
2019-04-04,1.1228637500000005,1.1207647,1.1232375,Short,0.00037374999999961744
2019-04-05,1.122280416666667,1.120218,1.1228637500000005,Short,0.0005833333333336022
2019-04-08,1.1244204166666665,1.1224698,1.122280416666667,Long,0.0021399999999995867
2019-04-09,1.1267895833333337,1.1247928,1.1244204166666665,Long,0.0023691666666671996
2019-04-10,1.1265695833333331,1.1233826,1.1267895833333337,Short,0.0002200000000005531
2019-04-11,1.1269145833333334,1.1249826,1.1265695833333331,Short,-0.00034500000000026176
2019-04-12,1.1297204166666666,1.1278439,1.1269145833333334,Long,0.002805833333333174
2019-04-15,1.1307245833333337,1.1287332,1.1297204166666666,Short,-0.001004166666667139
2019-04-16,1.1295866666666667,1.1275238,1.1307245833333337,Short,0.0011379166666669605
2019-04-17,1.1300508333333334,1.128124,1.1295866666666667,Short,-0.0004641666666667099
2019-04-18,1.1259741666666665,1.1258106,1.1300508333333334,Short,0.0040766666666669504
2019-04-22,1.1249091666666666,1.1229779,1.1259741666666665,Short,0.0010649999999998716
2019-04-23,1.1234304166666664,1.1212838,1.1249091666666666,Short,0.0014787500000001952
2019-04-24,1.1193858333333335,1.11706,1.1234304166666664,Short,0.004044583333332907
2019-04-25,1.1142033333333337,1.1120425,1.1193858333333335,Short,0.005182499999999868
2019-04-26,1.11438,1.1123582,1.1142033333333337,Short,-0.00017666666666626973
2019-04-29,1.1163866666666664,1.1144823,1.11438,Long,0.00200666666666649
2019-04-30,1.1202966666666667,1.1183946,1.1163866666666664,Long,0.003910000000000302
2019-05-01,1.1220679166666665,1.1200467,1.1202966666666667,Short,-0.00177124999999978
2019-05-02,1.1192291666666667,1.1170918,1.1220679166666665,Short,0.002838749999999779
2019-05-03,1.1174012499999997,1.1151592,1.1192291666666667,Short,0.0018279166666670399
2019-05-06,1.1192954166666664,1.1173263,1.1174012499999997,Short,-0.0018941666666667523
2019-05-07,1.1193754166666663,1.1173306,1.1192954166666664,Short,-7.999999999985796e-05
2019-05-08,1.119799166666667,1.1177931,1.1193754166666663,Short,-0.00042375000000061114
2019-05-09,1.1204683333333332,1.1185037,1.119799166666667,Short,-0.0006691666666662766
2019-05-10,1.1231866666666666,1.1212629,1.1204683333333332,Long,0.002718333333333378
2019-05-13,1.1233245833333332,1.1213715,1.1231866666666666,Short,-0.0001379166666666265
2019-05-14,1.1222608333333337,1.1202453,1.1233245833333332,Short,0.0010637499999994748
2019-05-15,1.1202658333333335,1.1183134,1.1222608333333337,Short,0.001995000000000191
2019-05-16,1.11939,1.1173126,1.1202658333333335,Short,0.000875833333333409
2019-05-17,1.116897916666667,1.1148995,1.11939,Short,0.0024920833333330616
2019-05-20,1.1161458333333332,1.1142141,1.116897916666667,Short,0.000752083333333875
